x,y,z
373279.62,4142311.8,1340.62
373284.1,4142239.2,1294.91
373294.2,4142159.5,1279.6
373289.88,4142178.0,1279.28
373281.25,4142256.5,1304.93
373276.88,4142327.5,1352.14
373263.88,4142405.0,1355.63
373249.56,4142486.8,1358.76
373249.53,4142484.0,1358.85
373263.44,4142403.0,1355.63
373276.1,4142326.0,1352.19
373280.1,4142255.5,1304.63
373288.5,4142177.0,1279.31
373289.78,4142160.5,1279.65
373279.6,4142239.8,1296.25
373274.9,4142312.2,1342.66
373263.75,4142387.5,1354.97
373249.75,4142468.2,1358.36
373243.03,4142503.0,1359.49
373257.38,4142420.5,1356.67
373270.25,4142343.0,1352.97
373276.2,4142272.0,1316.04
373282.88,4142195.2,1280.91
373289.53,4142142.2,1279.55
373278.2,4142222.2,1289.1
373272.9,4142296.5,1333.06
373263.6,4142370.0,1354.54
373249.84,4142449.5,1357.99
373236.12,4142522.8,1360.21
373251.03,4142438.8,1357.76
373264.2,4142360.2,1354.03
373272.22,4142288.0,1327.99
373277.66,4142213.2,1286.08
373289.2,4142133.2,1279.48
373276.94,4142204.5,1283.63
373270.78,4142280.2,1323.62
373263.16,4142352.8,1353.79
373249.7,4142431.2,1357.56
373234.62,4142515.0,1360.14
373244.4,4142457.0,1358.53
373258.0,4142377.5,1355.3
373268.16,4142303.8,1339.81
373272.75,4142230.8,1293.87
373283.12,4142151.2,1279.71
373276.1,4142186.2,1280.54
373268.56,4142263.8,1313.15
373262.84,4142334.8,1353.42
373249.53,4142412.5,1356.93
373234.8,4142495.0,1359.8
373237.47,4142476.8,1359.51
373251.4,4142396.2,1356.19
373264.16,4142319.8,1352.9
373268.0,4142249.2,1304.19
373276.66,4142170.8,1279.44
373275.75,4142166.8,1279.75
373266.47,4142245.5,1302.69
373262.03,4142317.0,1350.69
373249.3,4142393.5,1356.19
373234.97,4142474.5,1359.46
373230.34,4142496.5,1360.1
373244.8,4142414.2,1357.48
373257.8,4142337.2,1354.05
373263.66,4142266.0,1316.0
373270.56,4142189.2,1281.21
373275.25,4142148.5,1279.63
373264.53,4142228.2,1294.49
373259.47,4142301.5,1340.14
373248.84,4142375.8,1355.73
373234.75,4142455.5,1359.04
373223.06,4142516.2,1360.91
373238.0,4142432.8,1358.27
373251.34,4142354.5,1354.9
373259.34,4142282.5,1328.19
373264.88,4142207.5,1286.3
373274.72,4142130.0,1279.6
373262.88,4142209.5,1287.07
373257.2,4142284.2,1330.12
373248.4,4142357.0,1355.17
373234.6,4142435.8,1358.71
373219.12,4142520.0,1361.22
373230.8,4142452.2,1359.16
373244.6,4142373.0,1356.05
373254.9,4142299.2,1340.63
373259.6,4142226.2,1294.52
373270.06,4142146.8,1279.7
373261.56,4142191.0,1282.15
373254.6,4142267.5,1318.85
373247.84,4142339.2,1354.8
373234.16,4142417.0,1358.12
373219.03,4142499.8,1360.88
373223.53,4142471.5,1360.02
373237.75,4142391.0,1356.99
373250.75,4142314.8,1353.97
373254.75,4142244.0,1305.05
373263.47,4142165.5,1279.6
373260.75,4142172.2,1279.37
373252.4,4142250.2,1309.16
373247.38,4142321.0,1354.39
373233.84,4142398.0,1357.5
373219.0,4142479.2,1360.43
373216.06,4142491.8,1360.86
373230.8,4142410.0,1358.01
373244.12,4142332.8,1354.77
373250.06,4142261.8,1315.97
373257.3,4142184.5,1281.61
373260.66,4142153.0,1279.74
373250.44,4142232.2,1299.29
373245.7,4142304.2,1346.99
373233.6,4142379.5,1356.82
373219.03,4142459.5,1359.95
373208.56,4142512.0,1361.66
373223.62,4142429.8,1358.91
373237.38,4142351.8,1355.65
373245.72,4142279.5,1329.12
373251.53,4142204.5,1286.99
373260.84,4142133.0,1279.75
373249.12,4142212.8,1290.61
373243.34,4142287.0,1334.59
373233.62,4142360.0,1356.2
373219.34,4142438.8,1359.58
373203.38,4142523.0,1362.04
373216.62,4142449.2,1359.83
373230.78,4142370.2,1356.69
373241.03,4142297.0,1339.1
373246.56,4142223.8,1295.68
373257.28,4142144.2,1279.77
373248.22,4142193.5,1284.02
373241.25,4142269.5,1322.63
373233.62,4142341.0,1355.44
373219.53,4142419.0,1358.89
373203.88,4142501.8,1361.59
373209.38,4142469.5,1360.64
373224.06,4142389.2,1357.67
373237.44,4142313.0,1354.29
373241.88,4142242.8,1306.31
373250.88,4142164.5,1279.71
373247.88,4142173.0,1279.43
373239.47,4142250.8,1311.06
373233.78,4142321.8,1355.03
373219.78,4142398.8,1358.25
373204.44,4142480.2,1361.11
373201.88,4142490.5,1361.42
373217.12,4142408.8,1358.72
373230.84,4142332.2,1355.47
373237.34,4142262.0,1318.34
373244.7,4142185.2,1282.19
373248.78,4142151.0,1279.85
373238.2,4142230.0,1299.95
373231.66,4142303.2,1340.92
373220.47,4142376.8,1357.39
373205.5,4142456.5,1360.76
373193.6,4142514.8,1362.27
373209.53,4142431.2,1359.75
373223.78,4142353.2,1356.54
373232.22,4142281.8,1328.22
373238.97,4142206.8,1288.75
373249.25,4142130.5,1279.94
373236.9,4142210.2,1290.19
373229.62,4142285.2,1328.81
373220.9,4142356.2,1357.08
373206.03,4142435.0,1359.97
373189.56,4142519.0,1362.4
373201.84,4142453.0,1360.66
373216.66,4142373.8,1357.64
373226.94,4142301.5,1337.93
373233.72,4142228.0,1298.73
373244.5,4142148.8,1280.04
373236.6,4142188.5,1283.4
373228.47,4142265.2,1318.78
373221.34,4142335.5,1355.86
373206.78,4142413.0,1359.41
373190.7,4142495.2,1362.13
373194.03,4142475.5,1361.56
373209.38,4142394.8,1358.52
373223.4,4142318.5,1355.28
373228.62,4142248.5,1308.89
373237.7,4142170.5,1279.64
373236.84,4142167.0,1279.83
373227.06,4142245.0,1306.89
373220.75,4142316.5,1350.35
373207.38,4142392.2,1358.96
373191.56,4142473.0,1361.74
373186.06,4142497.8,1362.54
373202.06,4142415.5,1359.88
373216.47,4142338.2,1356.51
373223.4,4142268.8,1319.34
373231.44,4142192.2,1283.84
373237.8,4142145.2,1279.87
373225.97,4142224.5,1295.85
373218.12,4142298.8,1333.09
373208.5,4142369.5,1358.48
373192.9,4142448.8,1361.08
373177.72,4142522.0,1363.26
373194.34,4142438.2,1360.86
373209.38,4142360.0,1358.1
373217.88,4142289.0,1327.42
373225.75,4142214.2,1291.03
373238.22,4142134.5,1279.72
373225.6,4142203.0,1286.41
373217.06,4142278.8,1321.47
373209.16,4142349.8,1357.66
373193.9,4142428.0,1360.7
373176.88,4142511.5,1362.73
373186.9,4142460.0,1361.74
373202.5,4142380.2,1359.15
373212.97,4142308.0,1337.25
373220.72,4142234.5,1300.27
373231.84,4142155.8,1280.27
373225.94,4142181.8,1281.45
373216.28,4142259.0,1311.31
373209.2,4142330.0,1352.36
373195.12,4142406.2,1360.32
373178.56,4142488.0,1362.65
373179.2,4142482.5,1362.57
373195.4,4142401.2,1360.2
373207.9,4142327.0,1347.02
373215.44,4142255.0,1308.79
373225.25,4142177.2,1280.54
373227.1,4142159.8,1280.19
373215.62,4142238.5,1300.62
373207.5,4142311.8,1337.98
373196.78,4142383.0,1359.75
373180.7,4142462.5,1362.09
373170.44,4142510.0,1363.26
373187.16,4142428.0,1361.19
373202.38,4142350.2,1358.24
373209.53,4142282.2,1321.13
373218.2,4142206.8,1286.68
373230.0,4142130.5,1279.99
373216.34,4142210.0,1287.79
373207.34,4142285.8,1322.15
373199.44,4142355.2,1358.74
373183.7,4142433.5,1361.37
373165.12,4142519.0,1358.44
373179.44,4142451.8,1361.94
373195.34,4142372.5,1359.84
373204.62,4142301.5,1330.78
373212.97,4142227.5,1294.69
373225.38,4142148.2,1280.0
373216.66,4142189.0,1281.6
373206.38,4142266.2,1310.15
373198.38,4142337.8,1348.48
373185.2,4142411.8,1361.21
373167.88,4142494.5,1362.32
373171.62,4142474.8,1362.42
373188.16,4142393.8,1360.7
373199.28,4142321.5,1339.68
373207.4,4142248.8,1302.72
373218.5,4142170.5,1279.96
373217.9,4142166.8,1280.03
373206.16,4142245.2,1300.5
373197.62,4142318.0,1336.69
373186.62,4142390.5,1360.67
373169.88,4142471.2,1362.48
373162.53,4142499.8,1357.02
373181.1,4142414.8,1361.37
373193.97,4142340.8,1347.9
373202.06,4142269.8,1311.24
373211.9,4142193.2,1281.61
373219.66,4142144.0,1279.83
373206.22,4142223.5,1290.79
373197.1,4142298.2,1325.47
373188.25,4142368.8,1359.92
373171.9,4142448.0,1361.98
373154.75,4142520.5,1354.4
373174.28,4142434.0,1361.77
373189.75,4142356.2,1358.02
373197.4,4142286.0,1318.92
373206.62,4142210.8,1285.73
373220.7,4142131.0,1279.95
373205.75,4142206.0,1283.94
373195.97,4142282.2,1316.33
373187.84,4142353.0,1355.12
373173.03,4142428.5,1361.68
373154.84,4142511.2,1359.31
373166.72,4142456.2,1362.01
373183.12,4142376.5,1360.73
373191.84,4142307.2,1328.01
373200.62,4142234.2,1293.58
373213.56,4142155.0,1280.03
373207.06,4142182.2,1280.57
373195.12,4142260.5,1301.65
373186.66,4142332.8,1339.96
373174.97,4142405.5,1361.59
373156.84,4142488.0,1358.7
373159.5,4142476.8,1363.03
373176.22,4142396.5,1361.52
373186.7,4142325.0,1335.58
373195.03,4142252.8,1298.53
373207.12,4142174.5,1280.02
373208.06,4142162.8,1280.11
373194.88,4142241.8,1294.09
373185.88,4142315.5,1330.33
373176.0,4142386.8,1361.23
373158.78,4142467.2,1361.26
373149.84,4142501.5,1354.08
373168.97,4142417.8,1361.97
373181.3,4142344.0,1343.86
373189.34,4142272.8,1304.91
373200.6,4142195.2,1280.77
373209.22,4142142.0,1279.99
373194.72,4142221.8,1286.07
373185.16,4142296.2,1319.57
373176.03,4142367.5,1354.56
373160.72,4142444.5,1361.2
373140.1,4142526.8,1346.27
373161.28,4142439.2,1361.21
373175.84,4142363.2,1352.49
373184.56,4142292.2,1317.07
373194.22,4142216.8,1284.68
373208.7,4142137.0,1279.99
373195.3,4142200.0,1280.84
373183.7,4142277.8,1304.96
373175.6,4142349.0,1345.74
373162.03,4142423.8,1360.34
373141.9,4142509.0,1350.27
373155.03,4142455.5,1362.2
373171.34,4142377.0,1360.6
373179.66,4142307.5,1323.33
373188.75,4142233.0,1287.79
373202.88,4142153.8,1280.23
373195.84,4142183.5,1281.05
373182.72,4142262.2,1296.62
373174.22,4142334.8,1336.35
373163.2,4142406.2,1361.75
373142.88,4142491.8,1350.32
373152.84,4142451.5,1360.95
373167.94,4142374.8,1353.93
373177.2,4142303.8,1320.47
373186.56,4142229.0,1285.96
373201.0,4142149.5,1280.08
373192.2,4142188.0,1280.63
373179.2,4142266.8,1297.34
373170.78,4142339.0,1337.71
373159.4,4142411.0,1362.14
373138.78,4142496.2,1348.77
373154.47,4142430.8,1360.98
373167.28,4142358.5,1346.3
373175.7,4142287.8,1308.59
373186.6,4142211.0,1281.51
373201.66,4142131.2,1280.07
373185.8,4142206.2,1281.0
373174.12,4142283.8,1305.37
373165.4,4142355.8,1344.07
373153.53,4142424.2,1361.33
373143.0,4142468.0,1357.28
373159.4,4142389.8,1356.01
373169.34,4142318.8,1326.08
373177.94,4142245.0,1287.11
373192.3,4142165.8,1280.57
373189.72,4142171.5,1280.19
373175.22,4142251.0,1288.16
373166.62,4142324.5,1328.57
373156.97,4142395.0,1361.04
373137.47,4142477.0,1349.82
373154.25,4142400.5,1355.25
373165.06,4142329.8,1330.68
373173.25,4142257.0,1290.16
373187.16,4142177.8,1280.13
373189.28,4142159.2,1280.71
373174.2,4142239.0,1284.89
373164.9,4142313.8,1321.97
373154.56,4142385.5,1351.84
373137.62,4142464.0,1351.73
373152.44,4142392.5,1352.13
373163.1,4142320.5,1325.36
373171.6,4142247.0,1286.26
373186.2,4142167.5,1280.77
373184.2,4142169.5,1280.71
373169.25,4142249.2,1286.15
373160.5,4142323.2,1326.17
373149.3,4142395.8,1351.61
373141.34,4142432.0,1353.81
373154.78,4142357.0,1339.27
373163.66,4142286.0,1304.23
373175.25,4142208.5,1281.05
373190.38,4142128.8,1280.08
373173.5,4142208.5,1280.93
373161.56,4142286.2,1304.01
373152.12,4142359.0,1339.13
373138.12,4142435.2,1353.54
373149.7,4142368.8,1341.43
373159.5,4142296.5,1310.29
373170.0,4142220.2,1281.7
373185.1,4142140.8,1280.26
373172.78,4142196.5,1280.94
373159.56,4142275.2,1296.31
373150.53,4142348.2,1334.11
373137.25,4142424.0,1351.5
373148.75,4142354.8,1336.31
373157.7,4142282.2,1300.44
373169.88,4142204.2,1280.85
373181.88,4142132.8,1280.11
373166.5,4142212.8,1281.09
373154.8,4142290.5,1305.19
373144.84,4142363.5,1337.3
373141.1,4142382.0,1342.35
373151.88,4142309.2,1316.91
373161.1,4142234.5,1281.57
373176.16,4142154.8,1280.21
373169.3,4142182.5,1280.44
373154.72,4142262.2,1287.63
373146.22,4142336.0,1328.26
373138.72,4142377.2,1339.59
373149.44,4142304.0,1313.25
373159.28,4142228.0,1281.3
373174.34,4142148.5,1280.41
373165.1,4142188.8,1280.7
373150.9,4142268.2,1289.95
373142.16,4142341.8,1328.6
373142.25,4142336.0,1326.86
373150.44,4142263.0,1287.13
373164.75,4142183.8,1280.84
373168.84,4142153.8,1280.23
373153.53,4142233.8,1281.26
373143.88,4142309.8,1315.61
373140.12,4142330.5,1323.99
373148.47,4142257.5,1285.8
373162.78,4142178.0,1280.16
373164.9,4142159.0,1280.32
373149.84,4142239.2,1282.62
373140.38,4142314.8,1317.18
373142.0,4142289.2,1301.76
373153.56,4142212.2,1281.09
373168.28,4142132.5,1279.95
373153.28,4142205.0,1280.69
373140.72,4142283.2,1297.61
373139.97,4142280.8,1296.14
373152.4,4142202.8,1280.7
373163.5,4142134.8,1280.1
373148.5,4142214.8,1280.83
373136.88,4142292.2,1302.44
373147.56,4142212.5,1280.91
373162.16,4142132.8,1280.13
373147.5,4142204.5,1281.13
373138.9,4142245.2,1283.71
373153.2,4142165.5,1280.48
373150.6,4142171.8,1280.86
373136.75,4142240.2,1282.87
373151.1,4142160.8,1280.59
373146.6,4142176.8,1280.17
373140.75,4142201.0,1281.09
373150.84,4142136.2,1280.19
373136.38,4142216.2,1281.53
373150.4,4142128.8,1280.29
373138.06,4142181.2,1280.97
373140.88,4142156.0,1280.55
373140.5,4142140.0,1280.29
373534.44,4142520.0,1359.95
373533.3,4142494.2,1359.85
373532.3,4142501.2,1359.96
373531.2,4142477.0,1359.93
373526.28,4142521.8,1360.28
373527.75,4142471.2,1359.7
373519.9,4142512.2,1360.56
373522.06,4142488.5,1360.24
373518.28,4142489.2,1360.44
373515.84,4142510.8,1360.73
373516.1,4142471.0,1360.01
373507.44,4142520.8,1361.11
373510.8,4142484.0,1360.49
373506.1,4142495.0,1361.0
373504.6,4142507.5,1361.08
373504.22,4142474.0,1360.68
373495.72,4142523.0,1361.42
373499.22,4142484.0,1360.96
373494.5,4142495.5,1361.41
373493.1,4142507.5,1361.47
373492.62,4142474.0,1361.32
373484.34,4142522.8,1361.63
373487.78,4142483.8,1361.57
373483.1,4142496.2,1362.32
373481.78,4142507.2,1361.87
373481.3,4142474.5,1361.87
373473.1,4142524.5,1361.96
373476.75,4142482.5,1361.94
373471.9,4142497.8,1362.25
373471.03,4142504.8,1362.21
373470.28,4142476.0,1362.26
373462.1,4142528.5,1362.85
373466.38,4142478.0,1362.4
373460.8,4142503.5,1362.34
373461.22,4142496.2,1362.36
373459.22,4142482.5,1362.57
373455.8,4142516.2,1362.0
373457.03,4142468.0,1362.69
373448.53,4142523.5,1361.4
373452.84,4142475.2,1362.81
373446.8,4142507.0,1362.91
373448.5,4142486.2,1362.86
373444.56,4142495.5,1362.96
373444.38,4142495.0,1362.98
373442.0,4142487.5,1363.27
373440.47,4142500.5,1362.14
373439.03,4142484.2,1363.24
373437.03,4142500.8,1360.99
373435.78,4142484.2,1363.14
373433.94,4142497.2,1359.67
373432.06,4142486.5,1360.28
373431.56,4142490.0,1360.58
373428.1,4142492.8,1358.06
373429.16,4142480.2,1359.22
373423.28,4142505.2,1353.28
373427.38,4142467.2,1359.76
373418.38,4142519.0,1349.13
373425.25,4142456.8,1359.34
373417.6,4142523.2,1348.96
373421.88,4142458.0,1356.79
373416.0,4142507.5,1348.78
373417.53,4142468.0,1353.88
373414.66,4142490.2,1349.36
373412.62,4142481.8,1349.28
373413.44,4142473.5,1351.01
373407.6,4142500.8,1348.16
373412.12,4142458.8,1353.73
373402.4,4142522.2,1348.42
373410.22,4142448.5,1353.97
373402.94,4142513.2,1348.02
373405.62,4142461.2,1351.42
373402.25,4142489.0,1347.86
373400.2,4142480.8,1347.51
373401.3,4142468.2,1347.92
373394.78,4142504.8,1348.08
373400.2,4142451.5,1350.08
373389.34,4142528.8,1349.17
373397.47,4142448.5,1349.3
373391.1,4142507.8,1348.34
373392.72,4142462.8,1347.36
373389.88,4142488.8,1347.93
373387.88,4142480.5,1347.74
373388.47,4142472.0,1347.31
373382.88,4142498.8,1348.28
373386.7,4142458.5,1346.61
373378.0,4142516.0,1349.32
373384.53,4142449.2,1346.31
373376.53,4142527.0,1349.85
373381.47,4142449.2,1346.37
373374.56,4142515.2,1349.44
373377.53,4142458.0,1347.68
373372.34,4142505.8,1349.23
373373.53,4142465.8,1348.13
373369.75,4142499.8,1349.08
373369.66,4142471.2,1348.48
373366.75,4142497.0,1349.27
373366.06,4142474.2,1348.82
373363.44,4142497.0,1349.76
373362.66,4142474.8,1349.0
373359.8,4142499.8,1350.24
373359.47,4142472.8,1349.34
373355.8,4142505.2,1350.59
373356.47,4142468.8,1349.36
373351.53,4142513.8,1351.23
373353.53,4142463.5,1349.39
373346.8,4142525.2,1351.84
373349.9,4142464.0,1349.62
373341.0,4142517.8,1352.06
373345.16,4142475.5,1350.19
373339.22,4142500.8,1351.71
373339.9,4142491.8,1351.32
373337.47,4142483.2,1351.31
373334.22,4142512.0,1352.46
373335.34,4142468.0,1350.52
373326.34,4142521.2,1353.18
373330.2,4142482.2,1352.13
373325.34,4142495.5,1352.97
373323.94,4142506.5,1353.38
373323.78,4142474.0,1352.58
373315.28,4142521.8,1354.31
373318.6,4142487.0,1353.45
373314.53,4142491.5,1353.89
373311.8,4142515.8,1354.47
373312.12,4142475.5,1353.8
373305.3,4142507.8,1354.96
373305.62,4142502.0,1354.9
373304.28,4142478.5,1354.51
373296.38,4142521.0,1355.76
373298.88,4142492.2,1355.14
373295.66,4142486.8,1355.35
373291.66,4142525.8,1356.47
373291.72,4142484.8,1355.65
373286.94,4142495.5,1356.26
373284.75,4142516.0,1356.78
373284.38,4142478.2,1356.14
373278.22,4142504.8,1357.08
373277.75,4142506.8,1357.12
373276.72,4142475.8,1356.62
373269.44,4142514.2,1357.96
373270.6,4142498.2,1357.44
373268.3,4142481.8,1357.37
373260.8,4142524.0,1358.72
373263.44,4142490.5,1357.82
373259.9,4142488.8,1358.06
373256.62,4142524.0,1358.98
373256.28,4142483.2,1358.17
373251.47,4142497.0,1358.85
373249.78,4142514.0,1359.3
373249.16,4142475.8,1358.53
373242.94,4142508.0,1359.68
373243.25,4142501.0,1359.43
373241.5,4142478.5,1359.04
373234.16,4142525.0,1360.44
373237.22,4142484.0,1359.59
373232.8,4142494.5,1359.89
373231.44,4142508.8,1360.2
373230.88,4142472.0,1359.69
373223.3,4142521.8,1360.86
373226.28,4142481.2,1360.06
373221.62,4142496.5,1360.7
373221.12,4142500.0,1360.84
373219.56,4142476.5,1360.34
373215.97,4142519.5,1361.42
373216.8,4142464.0,1360.12
373209.16,4142521.0,1361.74
373212.7,4142471.8,1360.53
373206.75,4142506.8,1361.62
373208.56,4142479.5,1360.84
373204.12,4142495.5,1361.41
373204.53,4142486.8,1361.28
373201.34,4142486.8,1361.33
373200.56,4142493.5,1361.47
373198.5,4142479.8,1361.38
373196.75,4142499.5,1361.82
373195.5,4142474.2,1361.42
373192.94,4142505.0,1362.1
373192.53,4142470.0,1361.67
373189.2,4142510.0,1362.35
373189.53,4142466.0,1361.71
373185.47,4142515.8,1362.62
373186.56,4142462.2,1361.82
373181.7,4142521.5,1362.75
373183.56,4142459.2,1361.84
373177.84,4142526.2,1360.86
373180.22,4142459.8,1361.96
373171.94,4142526.0,1362.81
373176.8,4142463.2,1362.4
373168.78,4142519.8,1358.6
373173.38,4142466.0,1362.31
373165.8,4142516.8,1358.24
373170.06,4142468.2,1362.27
373162.8,4142514.8,1357.96
373166.66,4142471.5,1362.16
373160.2,4142511.8,1360.24
373163.2,4142475.2,1361.65
373157.28,4142509.2,1360.41
373160.22,4142475.5,1362.85
373153.72,4142512.2,1359.08
373157.06,4142475.0,1362.17
373149.7,4142513.5,1351.71
373153.97,4142473.8,1361.01
373146.47,4142512.5,1350.09
373150.56,4142474.0,1358.38
373143.2,4142513.2,1349.1
373147.25,4142472.8,1355.04
373140.2,4142510.8,1348.41
373143.97,4142474.5,1354.87
373138.34,4142501.5,1352.26
373139.3,4142485.5,1349.85
373137.3,4142474.0,1350.12
373139.9,4142253.2,1284.66
373141.12,4142237.5,1282.36
373136.75,4142196.2,1280.86
373145.12,4142248.0,1283.25
373137.1,4142173.0,1280.02
373145.97,4142229.2,1281.08
373142.16,4142194.0,1280.73
373141.53,4142166.5,1281.15
373150.03,4142241.5,1282.83
373141.5,4142162.8,1280.49
373146.34,4142185.5,1280.8
373151.03,4142225.8,1280.91
373141.6,4142139.2,1280.18
373151.7,4142209.0,1280.75
373150.84,4142200.0,1280.83
373147.47,4142147.0,1280.37
373156.88,4142231.8,1281.3
373150.12,4142168.5,1280.55
373153.9,4142180.0,1280.26
373158.44,4142219.8,1280.84
373149.25,4142134.0,1280.16
373160.38,4142213.8,1280.8
373157.88,4142188.8,1280.6
373157.3,4142159.0,1280.35
373165.66,4142234.8,1281.88
373157.4,4142156.5,1280.26
373163.9,4142192.2,1280.59
373166.44,4142213.8,1281.06
373160.38,4142131.2,1280.2
373169.94,4142220.8,1281.69
373166.97,4142190.2,1280.55
373166.25,4142157.5,1280.1
373174.66,4142238.5,1285.0
373167.78,4142169.0,1280.49
373171.6,4142179.5,1280.17
373177.3,4142234.8,1284.52
373169.12,4142152.8,1280.13
373176.22,4142196.0,1280.97
373179.53,4142226.2,1282.71
373170.7,4142139.8,1280.29
373180.6,4142209.2,1280.93
373181.88,4142220.2,1282.07
373172.88,4142131.8,1280.1
373184.28,4142216.8,1282.11
373184.47,4142216.0,1281.79
373178.38,4142130.5,1280.02
373187.56,4142221.0,1283.93
373187.25,4142214.0,1281.94
373181.66,4142133.0,1280.09
373190.66,4142222.8,1285.39
373190.16,4142213.2,1282.49
373184.72,4142133.5,1280.02
373193.6,4142222.8,1286.06
373193.1,4142213.0,1283.2
373187.8,4142133.5,1280.05
373196.62,4142222.2,1286.8
373196.12,4142212.8,1284.04
373191.06,4142133.5,1280.01
373199.78,4142221.8,1287.76
373199.34,4142212.8,1284.77
373194.25,4142133.0,1280.12
373202.9,4142221.0,1288.63
373202.62,4142213.2,1285.59
373197.62,4142132.0,1280.01
373206.28,4142219.8,1289.21
373206.22,4142214.2,1286.59
373200.94,4142130.0,1280.02
373209.7,4142217.8,1289.43
373209.84,4142216.0,1288.62
373201.44,4142129.8,1280.1
373213.16,4142215.5,1289.19
373213.66,4142219.0,1290.95
373205.56,4142134.2,1279.89
373216.66,4142211.8,1288.51
373217.66,4142222.8,1293.79
373209.9,4142140.0,1280.0
373220.1,4142206.5,1286.88
373221.88,4142228.8,1297.57
373214.7,4142149.0,1279.99
373223.22,4142198.0,1284.95
373226.3,4142236.8,1302.28
373220.0,4142162.0,1280.09
373226.06,4142186.0,1282.25
373230.88,4142245.8,1307.94
373225.84,4142179.0,1280.9
373228.12,4142169.5,1279.8
373234.5,4142243.8,1307.14
373231.53,4142199.2,1285.97
373229.16,4142146.8,1279.84
373237.5,4142229.8,1299.75
373237.25,4142222.5,1296.25
373228.9,4142139.5,1279.67
373239.6,4142206.8,1288.73
373242.94,4142246.5,1308.29
373236.94,4142174.8,1279.94
373240.16,4142174.5,1279.93
373246.9,4142249.5,1309.67
373244.25,4142212.0,1290.64
373238.38,4142132.2,1279.68
373248.3,4142219.2,1293.49
373250.9,4142248.2,1308.27
